mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svc__C,param_svc__kernel,param_svc__tol,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.6922138690948487,0.04193393705940014,2.6444660663604735,0.33859954434195705,0.001,linear,0.001,"{'svc__C': 0.001, 'svc__kernel': 'linear', 'svc__tol': 0.001}",0.9527777777777777,0.9666666666666667,0.9611111111111111,0.9416666666666667,0.9555555555555556,0.9555555555555555,0.008425417160057291,1
1.6368860244750976,0.05519402004101413,2.6454609870910644,0.3571258469771815,0.001,linear,1e-05,"{'svc__C': 0.001, 'svc__kernel': 'linear', 'svc__tol': 1e-05}",0.9527777777777777,0.9666666666666667,0.9611111111111111,0.9416666666666667,0.9555555555555556,0.9555555555555555,0.008425417160057291,1
1.5534855365753173,0.010250500834153202,1.9057692050933839,0.07501688953629874,0.001,linear,1e-06,"{'svc__C': 0.001, 'svc__kernel': 'linear', 'svc__tol': 1e-06}",0.9527777777777777,0.9666666666666667,0.9611111111111111,0.9416666666666667,0.9555555555555556,0.9555555555555555,0.008425417160057291,1
6.275290393829346,0.2556515058737364,3.395273494720459,0.198526700329021,0.001,rbf,0.001,"{'svc__C': 0.001, 'svc__kernel': 'rbf', 'svc__tol': 0.001}",0.030555555555555555,0.030555555555555555,0.030555555555555555,0.03333333333333333,0.030555555555555555,0.03111111111111111,0.0011111111111111113,13
5.754342317581177,0.00983568764851062,3.2771353244781496,0.07416447631673226,0.001,rbf,1e-05,"{'svc__C': 0.001, 'svc__kernel': 'rbf', 'svc__tol': 1e-05}",0.030555555555555555,0.030555555555555555,0.030555555555555555,0.03333333333333333,0.030555555555555555,0.03111111111111111,0.0011111111111111113,13
6.346580743789673,0.2975315154327985,3.638561248779297,0.38002412274662145,0.001,rbf,1e-06,"{'svc__C': 0.001, 'svc__kernel': 'rbf', 'svc__tol': 1e-06}",0.030555555555555555,0.030555555555555555,0.030555555555555555,0.03333333333333333,0.030555555555555555,0.03111111111111111,0.0011111111111111113,13
5.636531639099121,0.01556236438215439,2.672851800918579,0.09696283436557475,0.001,poly,0.001,"{'svc__C': 0.001, 'svc__kernel': 'poly', 'svc__tol': 0.001}",0.030555555555555555,0.030555555555555555,0.030555555555555555,0.03333333333333333,0.030555555555555555,0.03111111111111111,0.0011111111111111113,13
5.898297548294067,0.24063717170782103,2.4015522956848145,0.3080310740625351,0.001,poly,1e-05,"{'svc__C': 0.001, 'svc__kernel': 'poly', 'svc__tol': 1e-05}",0.030555555555555555,0.030555555555555555,0.030555555555555555,0.03333333333333333,0.030555555555555555,0.03111111111111111,0.0011111111111111113,13
5.994857692718506,0.43112490859933844,2.791999340057373,0.15474740074555332,0.001,poly,1e-06,"{'svc__C': 0.001, 'svc__kernel': 'poly', 'svc__tol': 1e-06}",0.030555555555555555,0.030555555555555555,0.030555555555555555,0.03333333333333333,0.030555555555555555,0.03111111111111111,0.0011111111111111113,13
5.879251194000244,0.2898061986691949,2.299617290496826,0.2557023904678278,0.001,sigmoid,0.001,"{'svc__C': 0.001, 'svc__kernel': 'sigmoid', 'svc__tol': 0.001}",0.030555555555555555,0.030555555555555555,0.030555555555555555,0.03333333333333333,0.030555555555555555,0.03111111111111111,0.0011111111111111113,13
6.15381441116333,0.37123687576075204,2.425222301483154,0.07754850585551949,0.001,sigmoid,1e-05,"{'svc__C': 0.001, 'svc__kernel': 'sigmoid', 'svc__tol': 1e-05}",0.030555555555555555,0.030555555555555555,0.030555555555555555,0.03333333333333333,0.030555555555555555,0.03111111111111111,0.0011111111111111113,13
5.799721717834473,0.08511487757023571,2.4215826988220215,0.09918217166752993,0.001,sigmoid,1e-06,"{'svc__C': 0.001, 'svc__kernel': 'sigmoid', 'svc__tol': 1e-06}",0.030555555555555555,0.030555555555555555,0.030555555555555555,0.03333333333333333,0.030555555555555555,0.03111111111111111,0.0011111111111111113,13
1.6553743362426758,0.06287227618634265,1.9994838237762451,0.23906935819979483,0.01,linear,0.001,"{'svc__C': 0.01, 'svc__kernel': 'linear', 'svc__tol': 0.001}",0.9555555555555556,0.9694444444444444,0.9555555555555556,0.9388888888888889,0.9555555555555556,0.9550000000000001,0.009686442096757055,4
1.692418622970581,0.11251445704236131,2.191426706314087,0.1898262678001775,0.01,linear,1e-05,"{'svc__C': 0.01, 'svc__kernel': 'linear', 'svc__tol': 1e-05}",0.9555555555555556,0.9694444444444444,0.9555555555555556,0.9388888888888889,0.9555555555555556,0.9550000000000001,0.009686442096757055,4
1.6507863044738769,0.0709141959938981,1.8714182376861572,0.18757323610350154,0.01,linear,1e-06,"{'svc__C': 0.01, 'svc__kernel': 'linear', 'svc__tol': 1e-06}",0.9555555555555556,0.9694444444444444,0.9555555555555556,0.9388888888888889,0.9555555555555556,0.9550000000000001,0.009686442096757055,4
6.126543140411377,0.29334116751671496,3.2941287040710447,0.18943403901237169,0.01,rbf,0.001,"{'svc__C': 0.01, 'svc__kernel': 'rbf', 'svc__tol': 0.001}",0.030555555555555555,0.030555555555555555,0.030555555555555555,0.03333333333333333,0.030555555555555555,0.03111111111111111,0.0011111111111111113,13
5.949941110610962,0.2592354098308509,3.3440103054046633,0.08926969178673451,0.01,rbf,1e-05,"{'svc__C': 0.01, 'svc__kernel': 'rbf', 'svc__tol': 1e-05}",0.030555555555555555,0.030555555555555555,0.030555555555555555,0.03333333333333333,0.030555555555555555,0.03111111111111111,0.0011111111111111113,13
