mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_kernel_size,param_n_conv_layers,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
132.98447179794312,1.8850847483261808,0.11984610557556152,0.0013103339493130775,linear,2,1,"{'activation': 'linear', 'kernel_size': 2, 'n_conv_layers': 1}",0.8816666666666667,0.85,0.865,0.8655555555555555,0.012933829696469822,3
150.54404377937317,1.7947048004520436,0.1343231995900472,0.004510649057623433,linear,2,2,"{'activation': 'linear', 'kernel_size': 2, 'n_conv_layers': 2}",0.8566666666666667,0.835,0.835,0.8422222222222221,0.010213764617139047,4
158.35837960243225,1.6734581262649653,0.1521118481953939,0.007366352735143669,linear,2,3,"{'activation': 'linear', 'kernel_size': 2, 'n_conv_layers': 3}",0.705,0.6516666666666666,0.685,0.6805555555555555,0.021998877636914823,8
0.045917352040608726,0.0032414231823355046,0.0,0.0,linear,2,5,"{'activation': 'linear', 'kernel_size': 2, 'n_conv_layers': 5}",,,,,,10
143.78015764554343,1.7826322744144667,0.1301898956298828,0.004107379569007335,linear,3,1,"{'activation': 'linear', 'kernel_size': 3, 'n_conv_layers': 1}",0.875,0.86,0.88,0.8716666666666666,0.008498365855987981,2
160.350532690684,0.840711423027308,0.14162111282348633,0.002848706038342516,linear,3,2,"{'activation': 'linear', 'kernel_size': 3, 'n_conv_layers': 2}",0.8416666666666667,0.825,0.855,0.8405555555555555,0.012272623352430302,5
169.74917554855347,2.757890380321918,0.14237380027770996,0.0014755984539982611,linear,3,3,"{'activation': 'linear', 'kernel_size': 3, 'n_conv_layers': 3}",0.685,0.685,0.7183333333333334,0.6961111111111111,0.01571348402636772,7
0.05333105723063151,0.001723211206248293,0.0,0.0,linear,3,5,"{'activation': 'linear', 'kernel_size': 3, 'n_conv_layers': 5}",,,,,,10
154.33702238400778,2.4017229636835964,0.12093885739644368,0.0025139694491491146,linear,5,1,"{'activation': 'linear', 'kernel_size': 5, 'n_conv_layers': 1}",0.8966666666666666,0.8666666666666667,0.8783333333333333,0.8805555555555555,0.012347839317162672,1
179.50873064994812,0.9388166617220083,0.1283393700917562,0.004677287357265568,linear,5,2,"{'activation': 'linear', 'kernel_size': 5, 'n_conv_layers': 2}",0.845,0.8166666666666667,0.83,0.8305555555555556,0.011573703697777583,6
190.0884378751119,3.8790830019921305,0.1298356056213379,0.005468681658789841,linear,5,3,"{'activation': 'linear', 'kernel_size': 5, 'n_conv_layers': 3}",0.5566666666666666,0.5933333333333334,0.49666666666666665,0.5488888888888889,0.03984538017120249,9
0.04834596316019694,0.0015064296039135926,0.0,0.0,linear,5,5,"{'activation': 'linear', 'kernel_size': 5, 'n_conv_layers': 5}",,,,,,10
