mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_kernel_size,param_n_conv_layers,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
34.441752115885414,0.28997037039958357,0.08536330858866374,0.0032857557924564603,linear,2,1,"{'activation': 'linear', 'kernel_size': 2, 'n_conv_layers': 1}",0.753731343283582,0.706766917293233,0.7142857142857143,0.7249279916208432,0.020597052820069343,9
38.59780208269755,0.2190241101262916,0.09595735867818196,0.0018971643183044078,linear,2,2,"{'activation': 'linear', 'kernel_size': 2, 'n_conv_layers': 2}",0.7835820895522388,0.7744360902255639,0.7593984962406015,0.7724722253394681,0.00997009262189667,4
42.90365560849508,0.3714210760924459,0.10382771492004395,0.0023284219247150335,linear,2,3,"{'activation': 'linear', 'kernel_size': 2, 'n_conv_layers': 3}",0.7761194029850746,0.7744360902255639,0.7744360902255639,0.7749971944787343,0.0007935212447385822,3
0.04570905367533366,0.0028201401423134744,0.0,0.0,linear,2,5,"{'activation': 'linear', 'kernel_size': 2, 'n_conv_layers': 5}",,,,,,10
36.6379226843516,0.031933039590087454,0.09093936284383138,0.002107508195130335,linear,3,1,"{'activation': 'linear', 'kernel_size': 3, 'n_conv_layers': 1}",0.7388059701492538,0.7142857142857143,0.7819548872180451,0.7450155238843377,0.02797258371486973,7
41.48821139335632,0.38882009763087866,0.09345920880635579,0.0010250783880324228,linear,3,2,"{'activation': 'linear', 'kernel_size': 3, 'n_conv_layers': 2}",0.7686567164179104,0.7819548872180451,0.7819548872180451,0.7775221636180002,0.006268817833434753,2
46.576477686564125,0.4759889156224795,0.10510142644246419,0.004107177128316256,linear,3,3,"{'activation': 'linear', 'kernel_size': 3, 'n_conv_layers': 3}",0.7761194029850746,0.7819548872180451,0.8045112781954887,0.7875285227995361,0.012242649623001797,1
0.04981335004170736,0.002021586887955554,0.0,0.0,linear,3,5,"{'activation': 'linear', 'kernel_size': 3, 'n_conv_layers': 5}",,,,,,10
38.82971080144247,0.7069319065467713,0.1463352839152018,0.08199763442200055,linear,5,1,"{'activation': 'linear', 'kernel_size': 5, 'n_conv_layers': 1}",0.7313432835820896,0.7593984962406015,0.7443609022556391,0.7450342273594434,0.011463384152746002,6
45.831259648005165,0.6831225914986923,0.09192951520284016,0.0019832725012844696,linear,5,2,"{'activation': 'linear', 'kernel_size': 5, 'n_conv_layers': 2}",0.7388059701492538,0.7218045112781954,0.7669172932330827,0.7425092582201773,0.01860244662814514,8
51.93785492579142,0.11409821842051102,0.09055701891581218,0.0038991432305307263,linear,5,3,"{'activation': 'linear', 'kernel_size': 5, 'n_conv_layers': 3}",0.7761194029850746,0.7368421052631579,0.7894736842105263,0.767478397486253,0.022338621378623916,5
0.04850498835245768,0.002213482970538643,0.0,0.0,linear,5,5,"{'activation': 'linear', 'kernel_size': 5, 'n_conv_layers': 5}",,,,,,10
