mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_kernel_size,param_n_conv_layers,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
34.38184674580892,0.39827492138195264,0.08684611320495605,0.003537979999924273,linear,2,1,"{'activation': 'linear', 'kernel_size': 2, 'n_conv_layers': 1}",0.7985074626865671,0.7669172932330827,0.7744360902255639,0.7799536153817379,0.013473851575347105,4
38.95371969540914,0.07721536936201175,0.10086703300476074,0.0004887583585288682,linear,2,2,"{'activation': 'linear', 'kernel_size': 2, 'n_conv_layers': 2}",0.7985074626865671,0.8120300751879699,0.7443609022556391,0.7849661467100587,0.029238156235966196,2
43.333576361338295,0.6187780120048242,0.10695823033650716,0.001893785296254972,linear,2,3,"{'activation': 'linear', 'kernel_size': 2, 'n_conv_layers': 3}",0.7910447761194029,0.7744360902255639,0.7669172932330827,0.7774660531926831,0.010080322888148805,5
0.04514972368876139,0.001956244044089771,0.0,0.0,linear,2,5,"{'activation': 'linear', 'kernel_size': 2, 'n_conv_layers': 5}",,,,,,10
37.248104651769005,0.3778993638390011,0.08733328183492024,0.003386297972130938,linear,3,1,"{'activation': 'linear', 'kernel_size': 3, 'n_conv_layers': 1}",0.7611940298507462,0.7593984962406015,0.7593984962406015,0.7599970074439831,0.0008464226610544668,8
41.82061171531677,0.2377453932643379,0.09797859191894531,0.0016892453293813577,linear,3,2,"{'activation': 'linear', 'kernel_size': 3, 'n_conv_layers': 2}",0.753731343283582,0.7368421052631579,0.7744360902255639,0.7550031795907679,0.015374006245014355,9
46.761606772740684,0.5498023610314817,0.10303783416748047,0.004794313518637121,linear,3,3,"{'activation': 'linear', 'kernel_size': 3, 'n_conv_layers': 3}",0.7761194029850746,0.7593984962406015,0.8120300751879699,0.7825159914712154,0.021957656733192,3
0.05167388916015625,0.004388803405963738,0.0,0.0,linear,3,5,"{'activation': 'linear', 'kernel_size': 3, 'n_conv_layers': 5}",,,,,,10
38.97769697507223,0.3858487822603196,0.08406956990559895,0.00208013774762563,linear,5,1,"{'activation': 'linear', 'kernel_size': 5, 'n_conv_layers': 1}",0.7686567164179104,0.7593984962406015,0.7669172932330827,0.7649908352971981,0.004017635320013643,7
46.33181047439575,0.5445008213710036,0.09189216295878093,0.004127496498075818,linear,5,2,"{'activation': 'linear', 'kernel_size': 5, 'n_conv_layers': 2}",0.8208955223880597,0.7142857142857143,0.7669172932330827,0.7673661766356189,0.04352442929464275,6
52.83532691001892,0.2784019820979794,0.09196170171101888,0.001689299823108523,linear,5,3,"{'activation': 'linear', 'kernel_size': 5, 'n_conv_layers': 3}",0.7910447761194029,0.7518796992481203,0.8120300751879699,0.7849848501851643,0.02492734720706896,1
0.047713836034139,0.0021822822758379144,0.0,0.0,linear,5,5,"{'activation': 'linear', 'kernel_size': 5, 'n_conv_layers': 5}",,,,,,10
