mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_kernel_size,param_n_conv_layers,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
72.48086627324422,0.6788843813951787,0.10168902079264323,0.006145920479290079,linear,2,1,"{'activation': 'linear', 'kernel_size': 2, 'n_conv_layers': 1}",0.7525083612040134,0.7090301003344481,0.7516778523489933,0.7377387712958182,0.020302927170168187,1
82.07656653722127,0.23288502047467655,0.1123511791229248,0.005793971246105314,linear,2,2,"{'activation': 'linear', 'kernel_size': 2, 'n_conv_layers': 2}",0.7224080267558528,0.6755852842809364,0.714765100671141,0.7042528039026434,0.020509730873088956,5
91.72635245323181,0.5123113617918845,0.12385956446329753,0.004013158853532212,linear,2,3,"{'activation': 'linear', 'kernel_size': 2, 'n_conv_layers': 3}",0.705685618729097,0.6722408026755853,0.6778523489932886,0.6852595901326569,0.014623938051151412,7
0.04481172561645508,0.0017045569532426724,0.0,0.0,linear,2,5,"{'activation': 'linear', 'kernel_size': 2, 'n_conv_layers': 5}",,,,,,10
77.93965744972229,0.7978292301844001,0.09908517201741536,0.002463734902463189,linear,3,1,"{'activation': 'linear', 'kernel_size': 3, 'n_conv_layers': 1}",0.7190635451505016,0.6989966555183946,0.7181208053691275,0.712060335346008,0.00924543085538794,3
88.45475101470947,0.08779822262016974,0.10934289296468098,0.0024219446401130313,linear,3,2,"{'activation': 'linear', 'kernel_size': 3, 'n_conv_layers': 2}",0.7424749163879598,0.6555183946488294,0.6812080536912751,0.6930671215760215,0.03647681717258447,6
98.68039536476135,0.6259578356590527,0.1184835433959961,0.005427665776017972,linear,3,3,"{'activation': 'linear', 'kernel_size': 3, 'n_conv_layers': 3}",0.6622073578595318,0.6521739130434783,0.6644295302013423,0.6596036003681175,0.005331335216472829,9
0.10997438430786133,0.07581139160668565,0.0,0.0,linear,3,5,"{'activation': 'linear', 'kernel_size': 3, 'n_conv_layers': 5}",,,,,,10
81.78491727511089,1.0135892409124385,0.10445261001586914,0.015565517733890727,linear,5,1,"{'activation': 'linear', 'kernel_size': 5, 'n_conv_layers': 1}",0.7391304347826086,0.68561872909699,0.7281879194630873,0.7176456944475619,0.023082887493473668,2
97.84831619262695,0.2225605081505415,0.10620260238647461,0.005091024191965726,linear,5,2,"{'activation': 'linear', 'kernel_size': 5, 'n_conv_layers': 2}",0.7224080267558528,0.705685618729097,0.7080536912751678,0.7120491122533726,0.007388381606645927,4
110.302312930425,0.3717337919390261,0.10397974650065105,0.002470487122126152,linear,5,3,"{'activation': 'linear', 'kernel_size': 5, 'n_conv_layers': 3}",0.6989966555183946,0.6755852842809364,0.6610738255033557,0.6785519217675623,0.015623400452956767,8
0.047139247258504234,0.002087778095624213,0.0,0.0,linear,5,5,"{'activation': 'linear', 'kernel_size': 5, 'n_conv_layers': 5}",,,,,,10
