mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_kernel_size,param_n_conv_layers,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
32.81846340497335,0.12490890655923662,0.08188104629516602,0.00021226547716272394,linear,2,1,"{'activation': 'linear', 'kernel_size': 2, 'n_conv_layers': 1}",0.6377952755905512,0.6850393700787402,0.5669291338582677,0.6299212598425196,0.0485386929367636,7
37.06291707356771,0.2787142447191016,0.09450173377990723,0.004052205717525093,linear,2,2,"{'activation': 'linear', 'kernel_size': 2, 'n_conv_layers': 2}",0.7007874015748031,0.7244094488188977,0.6614173228346457,0.6955380577427822,0.025982926342812764,1
41.49425848325094,0.2159647647894622,0.10561990737915039,0.0034632118727694738,linear,2,3,"{'activation': 'linear', 'kernel_size': 2, 'n_conv_layers': 3}",0.6929133858267716,0.7086614173228346,0.5984251968503937,0.6666666666666666,0.04868041204984618,4
0.04449240366617838,0.0012862970891816736,0.0,0.0,linear,2,5,"{'activation': 'linear', 'kernel_size': 2, 'n_conv_layers': 5}",,,,,,10
35.06341997782389,0.3192034825544102,0.08558591206868489,0.0025316730986956076,linear,3,1,"{'activation': 'linear', 'kernel_size': 3, 'n_conv_layers': 1}",0.6220472440944882,0.6141732283464567,0.6062992125984252,0.6141732283464567,0.006429106936438776,8
39.76217762629191,0.374228447742276,0.09667197863260905,0.006043224629103077,linear,3,2,"{'activation': 'linear', 'kernel_size': 3, 'n_conv_layers': 2}",0.6535433070866141,0.7322834645669292,0.6141732283464567,0.6666666666666666,0.049103115311993996,4
45.088107426961265,0.7597157365494067,0.10296988487243652,0.0043441849663922874,linear,3,3,"{'activation': 'linear', 'kernel_size': 3, 'n_conv_layers': 3}",0.6535433070866141,0.7086614173228346,0.6614173228346457,0.6745406824146981,0.024340206024923094,2
0.055925846099853516,0.003623330731511453,0.0,0.0,linear,3,5,"{'activation': 'linear', 'kernel_size': 3, 'n_conv_layers': 5}",,,,,,10
36.78742996851603,0.31944506576695375,0.08543006579081218,0.004787991833894574,linear,5,1,"{'activation': 'linear', 'kernel_size': 5, 'n_conv_layers': 1}",0.5905511811023622,0.6220472440944882,0.5590551181102362,0.5905511811023622,0.02571642774575515,9
44.215100129445396,0.29212648752039416,0.08745447794596355,0.0011485781552991168,linear,5,2,"{'activation': 'linear', 'kernel_size': 5, 'n_conv_layers': 2}",0.6771653543307087,0.7086614173228346,0.6220472440944882,0.6692913385826772,0.03579575248552717,3
49.42144497235616,0.19426418078027224,0.0900419553120931,0.002476222297730898,linear,5,3,"{'activation': 'linear', 'kernel_size': 5, 'n_conv_layers': 3}",0.6535433070866141,0.7401574803149606,0.6062992125984252,0.6666666666666666,0.05542969050378708,4
0.04666384061177572,0.0016943818407808037,0.0,0.0,linear,5,5,"{'activation': 'linear', 'kernel_size': 5, 'n_conv_layers': 5}",,,,,,10
