mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svc__C,param_svc__kernel,param_svc__tol,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.5340283870697021,0.033535857556627344,0.2816327571868896,0.023196850260544008,0.001,linear,0.001,"{'svc__C': 0.001, 'svc__kernel': 'linear', 'svc__tol': 0.001}",0.9196428571428571,0.9642857142857143,0.9642857142857143,0.9910714285714286,0.9553571428571429,0.9589285714285716,0.02300731915486632,1
0.494984769821167,0.05780541779052626,0.28273439407348633,0.018369182299939675,0.001,linear,1e-05,"{'svc__C': 0.001, 'svc__kernel': 'linear', 'svc__tol': 1e-05}",0.9196428571428571,0.9642857142857143,0.9642857142857143,0.9910714285714286,0.9553571428571429,0.9589285714285716,0.02300731915486632,1
0.44955596923828123,0.015384558888112241,0.223573637008667,0.008110055906915057,0.001,linear,1e-06,"{'svc__C': 0.001, 'svc__kernel': 'linear', 'svc__tol': 1e-06}",0.9196428571428571,0.9642857142857143,0.9642857142857143,0.9910714285714286,0.9553571428571429,0.9589285714285716,0.02300731915486632,1
0.6776108741760254,0.0029326087937713166,0.34102482795715333,0.007527967637952278,0.001,rbf,0.001,"{'svc__C': 0.001, 'svc__kernel': 'rbf', 'svc__tol': 0.001}",0.7232142857142857,0.7232142857142857,0.75,0.8214285714285714,0.8482142857142857,0.7732142857142856,0.05193942704374638,25
0.6858973979949952,0.011583444626591144,0.3297427654266357,0.009034933361168103,0.001,rbf,1e-05,"{'svc__C': 0.001, 'svc__kernel': 'rbf', 'svc__tol': 1e-05}",0.7232142857142857,0.7232142857142857,0.75,0.8214285714285714,0.8482142857142857,0.7732142857142856,0.05193942704374638,25
0.6752726554870605,0.00486561843238988,0.3397027015686035,0.008500668621270345,0.001,rbf,1e-06,"{'svc__C': 0.001, 'svc__kernel': 'rbf', 'svc__tol': 1e-06}",0.7232142857142857,0.7232142857142857,0.75,0.8214285714285714,0.8482142857142857,0.7732142857142856,0.05193942704374638,25
0.6691792488098145,0.009064444420871091,0.23943347930908204,0.009768398334422803,0.001,poly,0.001,"{'svc__C': 0.001, 'svc__kernel': 'poly', 'svc__tol': 0.001}",0.7053571428571429,0.7053571428571429,0.7142857142857143,0.8125,0.8214285714285714,0.7517857142857143,0.053392558527593025,37
0.673021650314331,0.010985387813830882,0.25334873199462893,0.011188012171339976,0.001,poly,1e-05,"{'svc__C': 0.001, 'svc__kernel': 'poly', 'svc__tol': 1e-05}",0.7053571428571429,0.7053571428571429,0.7142857142857143,0.8125,0.8214285714285714,0.7517857142857143,0.053392558527593025,37
0.6692655086517334,0.0031402404572500467,0.23849401473999024,0.009519107435755193,0.001,poly,1e-06,"{'svc__C': 0.001, 'svc__kernel': 'poly', 'svc__tol': 1e-06}",0.7053571428571429,0.7053571428571429,0.7142857142857143,0.8125,0.8214285714285714,0.7517857142857143,0.053392558527593025,37
0.6748514652252198,0.008772671183801055,0.24956183433532714,0.009214344632745314,0.001,sigmoid,0.001,"{'svc__C': 0.001, 'svc__kernel': 'sigmoid', 'svc__tol': 0.001}",0.7321428571428571,0.7589285714285714,0.8035714285714286,0.8482142857142857,0.8571428571428571,0.7999999999999999,0.0487732152990988,13
0.6764381408691407,0.011223778702579843,0.23723530769348145,0.010195784526949293,0.001,sigmoid,1e-05,"{'svc__C': 0.001, 'svc__kernel': 'sigmoid', 'svc__tol': 1e-05}",0.7321428571428571,0.7589285714285714,0.8035714285714286,0.8482142857142857,0.8571428571428571,0.7999999999999999,0.0487732152990988,13
0.6776103019714356,0.006262832707522013,0.2645908832550049,0.017700116966003255,0.001,sigmoid,1e-06,"{'svc__C': 0.001, 'svc__kernel': 'sigmoid', 'svc__tol': 1e-06}",0.7321428571428571,0.7589285714285714,0.8035714285714286,0.8482142857142857,0.8571428571428571,0.7999999999999999,0.0487732152990988,13
0.44220733642578125,0.01367244772644125,0.2368295669555664,0.007369084541986633,0.01,linear,0.001,"{'svc__C': 0.01, 'svc__kernel': 'linear', 'svc__tol': 0.001}",0.9196428571428571,0.9642857142857143,0.9642857142857143,0.9910714285714286,0.9553571428571429,0.9589285714285716,0.02300731915486632,1
0.444657039642334,0.00999386170676612,0.22906818389892578,0.012502032785471951,0.01,linear,1e-05,"{'svc__C': 0.01, 'svc__kernel': 'linear', 'svc__tol': 1e-05}",0.9196428571428571,0.9642857142857143,0.9642857142857143,0.9910714285714286,0.9553571428571429,0.9589285714285716,0.02300731915486632,1
0.45051870346069334,0.015128523798564683,0.23646421432495118,0.013027818477950176,0.01,linear,1e-06,"{'svc__C': 0.01, 'svc__kernel': 'linear', 'svc__tol': 1e-06}",0.9196428571428571,0.9642857142857143,0.9642857142857143,0.9910714285714286,0.9553571428571429,0.9589285714285716,0.02300731915486632,1
0.6825996398925781,0.0023939756320419357,0.34335007667541506,0.007862437424012908,0.01,rbf,0.001,"{'svc__C': 0.01, 'svc__kernel': 'rbf', 'svc__tol': 0.001}",0.7232142857142857,0.7232142857142857,0.75,0.8214285714285714,0.8482142857142857,0.7732142857142856,0.05193942704374638,25
0.6853827476501465,0.007712614496256068,0.3581474781036377,0.014963798855796911,0.01,rbf,1e-05,"{'svc__C': 0.01, 'svc__kernel': 'rbf', 'svc__tol': 1e-05}",0.7232142857142857,0.7232142857142857,0.75,0.8214285714285714,0.8482142857142857,0.7732142857142856,0.05193942704374638,25
