mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svc__C,param_svc__kernel,param_svc__tol,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.5411565780639649,0.12315784393404726,0.1367035388946533,0.0032750687955860063,0.001,linear,0.001,"{'svc__C': 0.001, 'svc__kernel': 'linear', 'svc__tol': 0.001}",0.30666666666666664,0.30666666666666664,0.48,0.44,0.32,0.37066666666666664,0.07418894796396563,46
0.508591890335083,0.09503631345996974,0.13816609382629394,0.006042038773533908,0.001,linear,1e-05,"{'svc__C': 0.001, 'svc__kernel': 'linear', 'svc__tol': 1e-05}",0.30666666666666664,0.30666666666666664,0.48,0.44,0.32,0.37066666666666664,0.07418894796396563,46
0.3091730117797852,0.010512605266259042,0.1283203125,0.005617487477815643,0.001,linear,1e-06,"{'svc__C': 0.001, 'svc__kernel': 'linear', 'svc__tol': 1e-06}",0.30666666666666664,0.30666666666666664,0.48,0.44,0.32,0.37066666666666664,0.07418894796396563,46
0.6878440380096436,0.1501322918143024,0.19228901863098144,0.005327714802066541,0.001,rbf,0.001,"{'svc__C': 0.001, 'svc__kernel': 'rbf', 'svc__tol': 0.001}",0.3333333333333333,0.4,0.5066666666666667,0.4,0.36,0.4,0.05902918298980977,25
0.35317292213439944,0.00420065156733623,0.19378838539123536,0.0018682985143171778,0.001,rbf,1e-05,"{'svc__C': 0.001, 'svc__kernel': 'rbf', 'svc__tol': 1e-05}",0.3333333333333333,0.4,0.5066666666666667,0.4,0.36,0.4,0.05902918298980977,25
0.3626702785491943,0.025098654544528795,0.18963007926940917,0.0018533823027760262,0.001,rbf,1e-06,"{'svc__C': 0.001, 'svc__kernel': 'rbf', 'svc__tol': 1e-06}",0.3333333333333333,0.4,0.5066666666666667,0.4,0.36,0.4,0.05902918298980977,25
0.5316787242889405,0.1763057476550933,0.15630865097045898,0.004659279459655911,0.001,poly,0.001,"{'svc__C': 0.001, 'svc__kernel': 'poly', 'svc__tol': 0.001}",0.37333333333333335,0.41333333333333333,0.52,0.41333333333333333,0.3466666666666667,0.4133333333333333,0.05902918298980975,1
0.4165919780731201,0.08738745288206186,0.14720649719238282,0.011577008118806282,0.001,poly,1e-05,"{'svc__C': 0.001, 'svc__kernel': 'poly', 'svc__tol': 1e-05}",0.37333333333333335,0.41333333333333333,0.52,0.41333333333333333,0.3466666666666667,0.4133333333333333,0.05902918298980975,1
0.4033200740814209,0.07581579168559288,0.1448756694793701,0.012241435720909015,0.001,poly,1e-06,"{'svc__C': 0.001, 'svc__kernel': 'poly', 'svc__tol': 1e-06}",0.37333333333333335,0.41333333333333333,0.52,0.41333333333333333,0.3466666666666667,0.4133333333333333,0.05902918298980975,1
0.5171708583831787,0.1968998096889369,0.14986462593078614,0.00878880097477999,0.001,sigmoid,0.001,"{'svc__C': 0.001, 'svc__kernel': 'sigmoid', 'svc__tol': 0.001}",0.3333333333333333,0.4,0.5066666666666667,0.41333333333333333,0.36,0.40266666666666673,0.059269628722381,13
0.4094593048095703,0.0690967601450797,0.1403125286102295,0.00806774390292152,0.001,sigmoid,1e-05,"{'svc__C': 0.001, 'svc__kernel': 'sigmoid', 'svc__tol': 1e-05}",0.3333333333333333,0.4,0.5066666666666667,0.41333333333333333,0.36,0.40266666666666673,0.059269628722381,13
0.3956320285797119,0.05968847446135803,0.15138301849365235,0.017040656176727675,0.001,sigmoid,1e-06,"{'svc__C': 0.001, 'svc__kernel': 'sigmoid', 'svc__tol': 1e-06}",0.3333333333333333,0.4,0.5066666666666667,0.41333333333333333,0.36,0.40266666666666673,0.059269628722381,13
0.4984882354736328,0.1496122540728138,0.13105101585388185,0.011126878089199774,0.01,linear,0.001,"{'svc__C': 0.01, 'svc__kernel': 'linear', 'svc__tol': 0.001}",0.36,0.30666666666666664,0.4666666666666667,0.4266666666666667,0.30666666666666664,0.37333333333333335,0.06422183775355893,43
0.3764512062072754,0.0676556537076864,0.12235407829284668,0.010428241431749577,0.01,linear,1e-05,"{'svc__C': 0.01, 'svc__kernel': 'linear', 'svc__tol': 1e-05}",0.36,0.30666666666666664,0.4666666666666667,0.4266666666666667,0.30666666666666664,0.37333333333333335,0.06422183775355893,43
0.36994318962097167,0.06473035460198313,0.115913724899292,0.008357020921890626,0.01,linear,1e-06,"{'svc__C': 0.01, 'svc__kernel': 'linear', 'svc__tol': 1e-06}",0.36,0.30666666666666664,0.4666666666666667,0.4266666666666667,0.30666666666666664,0.37333333333333335,0.06422183775355893,43
0.510169267654419,0.17713298665365027,0.18982324600219727,0.0066434885162440175,0.01,rbf,0.001,"{'svc__C': 0.01, 'svc__kernel': 'rbf', 'svc__tol': 0.001}",0.3333333333333333,0.4,0.5066666666666667,0.4,0.36,0.4,0.05902918298980977,25
0.45525360107421875,0.1161953303616749,0.19704947471618653,0.0051566468887951945,0.01,rbf,1e-05,"{'svc__C': 0.01, 'svc__kernel': 'rbf', 'svc__tol': 1e-05}",0.3333333333333333,0.4,0.5066666666666667,0.4,0.36,0.4,0.05902918298980977,25
0.3633617877960205,0.01698222951189443,0.19167656898498536,0.007298629150068544,0.01,rbf,1e-06,"{'svc__C': 0.01, 'svc__kernel': 'rbf', 'svc__tol': 1e-06}",0.3333333333333333,0.4,0.5066666666666667,0.4,0.36,0.4,0.05902918298980977,25
