mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svc__C,param_svc__kernel,param_svc__tol,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.4691787242889404,0.022578247382193824,0.17342357635498046,0.025445979082268137,0.001,linear,0.001,"{'svc__C': 0.001, 'svc__kernel': 'linear', 'svc__tol': 0.001}",0.7272727272727273,0.9545454545454546,0.7272727272727273,0.8181818181818182,0.8095238095238095,0.8073593073593074,0.08320251721378878,1
0.45377721786499026,0.08447279025275786,0.16084694862365723,0.010675568827433476,0.001,linear,1e-05,"{'svc__C': 0.001, 'svc__kernel': 'linear', 'svc__tol': 1e-05}",0.7272727272727273,0.9545454545454546,0.7272727272727273,0.8181818181818182,0.8095238095238095,0.8073593073593074,0.08320251721378878,1
0.44861721992492676,0.03631856189072205,0.17432126998901368,0.029459655246944532,0.001,linear,1e-06,"{'svc__C': 0.001, 'svc__kernel': 'linear', 'svc__tol': 1e-06}",0.7272727272727273,0.9545454545454546,0.7272727272727273,0.8181818181818182,0.8095238095238095,0.8073593073593074,0.08320251721378878,1
0.3954441547393799,0.04907454586368316,0.21539363861083985,0.01298776201940832,0.001,rbf,0.001,"{'svc__C': 0.001, 'svc__kernel': 'rbf', 'svc__tol': 0.001}",0.5,0.5,0.5454545454545454,0.5454545454545454,0.5238095238095238,0.5229437229437229,0.020332499681069035,16
0.4471445560455322,0.049772977133445875,0.20382814407348632,0.03186993242905179,0.001,rbf,1e-05,"{'svc__C': 0.001, 'svc__kernel': 'rbf', 'svc__tol': 1e-05}",0.5,0.5,0.5454545454545454,0.5454545454545454,0.5238095238095238,0.5229437229437229,0.020332499681069035,16
0.3720693588256836,0.0341869491630876,0.1912247657775879,0.04932805290023674,0.001,rbf,1e-06,"{'svc__C': 0.001, 'svc__kernel': 'rbf', 'svc__tol': 1e-06}",0.5,0.5,0.5454545454545454,0.5454545454545454,0.5238095238095238,0.5229437229437229,0.020332499681069035,16
0.44589552879333494,0.062030743885766265,0.17352280616760254,0.05079567325734183,0.001,poly,0.001,"{'svc__C': 0.001, 'svc__kernel': 'poly', 'svc__tol': 0.001}",0.5,0.5,0.5454545454545454,0.5454545454545454,0.5238095238095238,0.5229437229437229,0.020332499681069035,16
0.4039818286895752,0.062436629663328344,0.1625265121459961,0.02733931351434717,0.001,poly,1e-05,"{'svc__C': 0.001, 'svc__kernel': 'poly', 'svc__tol': 1e-05}",0.5,0.5,0.5454545454545454,0.5454545454545454,0.5238095238095238,0.5229437229437229,0.020332499681069035,16
0.4088193416595459,0.0514250406050781,0.17346639633178712,0.034650027588526616,0.001,poly,1e-06,"{'svc__C': 0.001, 'svc__kernel': 'poly', 'svc__tol': 1e-06}",0.5,0.5,0.5454545454545454,0.5454545454545454,0.5238095238095238,0.5229437229437229,0.020332499681069035,16
0.3950070381164551,0.052084685811262646,0.1816087245941162,0.04418558709515324,0.001,sigmoid,0.001,"{'svc__C': 0.001, 'svc__kernel': 'sigmoid', 'svc__tol': 0.001}",0.5,0.5,0.5454545454545454,0.5454545454545454,0.5238095238095238,0.5229437229437229,0.020332499681069035,16
0.4095298767089844,0.05100803611537328,0.1801785945892334,0.03567871914184807,0.001,sigmoid,1e-05,"{'svc__C': 0.001, 'svc__kernel': 'sigmoid', 'svc__tol': 1e-05}",0.5,0.5,0.5454545454545454,0.5454545454545454,0.5238095238095238,0.5229437229437229,0.020332499681069035,16
0.40639419555664064,0.044896901576815536,0.18294844627380372,0.032739799868378466,0.001,sigmoid,1e-06,"{'svc__C': 0.001, 'svc__kernel': 'sigmoid', 'svc__tol': 1e-06}",0.5,0.5,0.5454545454545454,0.5454545454545454,0.5238095238095238,0.5229437229437229,0.020332499681069035,16
0.40020337104797366,0.032905578263848496,0.18740200996398926,0.029160985399681004,0.01,linear,0.001,"{'svc__C': 0.01, 'svc__kernel': 'linear', 'svc__tol': 0.001}",0.7272727272727273,0.9545454545454546,0.7272727272727273,0.8181818181818182,0.8095238095238095,0.8073593073593074,0.08320251721378878,1
0.3511945724487305,0.03733727751275213,0.16834888458251954,0.04536442080450025,0.01,linear,1e-05,"{'svc__C': 0.01, 'svc__kernel': 'linear', 'svc__tol': 1e-05}",0.7272727272727273,0.9545454545454546,0.7272727272727273,0.8181818181818182,0.8095238095238095,0.8073593073593074,0.08320251721378878,1
0.37468748092651366,0.03274357267275919,0.15160813331604003,0.019020120597230877,0.01,linear,1e-06,"{'svc__C': 0.01, 'svc__kernel': 'linear', 'svc__tol': 1e-06}",0.7272727272727273,0.9545454545454546,0.7272727272727273,0.8181818181818182,0.8095238095238095,0.8073593073593074,0.08320251721378878,1
0.42003207206726073,0.03788605930659397,0.17429137229919434,0.026946499897761954,0.01,rbf,0.001,"{'svc__C': 0.01, 'svc__kernel': 'rbf', 'svc__tol': 0.001}",0.5,0.5,0.5454545454545454,0.5454545454545454,0.5238095238095238,0.5229437229437229,0.020332499681069035,16
0.41359677314758303,0.05341616438057541,0.19378318786621093,0.042613495910245255,0.01,rbf,1e-05,"{'svc__C': 0.01, 'svc__kernel': 'rbf', 'svc__tol': 1e-05}",0.5,0.5,0.5454545454545454,0.5454545454545454,0.5238095238095238,0.5229437229437229,0.020332499681069035,16
0.40387392044067383,0.08672265338965428,0.22603425979614258,0.00786505305920513,0.01,rbf,1e-06,"{'svc__C': 0.01, 'svc__kernel': 'rbf', 'svc__tol': 1e-06}",0.5,0.5,0.5454545454545454,0.5454545454545454,0.5238095238095238,0.5229437229437229,0.020332499681069035,16
