mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_kernel_size,param_n_conv_layers,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
80.21500547726949,0.7353746575865836,0.10326568285624187,0.0042644319755746,linear,2,1,"{'activation': 'linear', 'kernel_size': 2, 'n_conv_layers': 1}",0.8562874251497006,0.8588588588588588,0.8918918918918919,0.8690127253001504,0.016212038033092215,2
90.54868690172832,0.6667071091803624,0.11329817771911621,0.002774353429024346,linear,2,2,"{'activation': 'linear', 'kernel_size': 2, 'n_conv_layers': 2}",0.8083832335329342,0.8798798798798799,0.8648648648648649,0.8510426594258931,0.030781299865480193,5
114.69117705027263,19.83376104800191,0.1224672794342041,0.004584257037433313,linear,2,3,"{'activation': 'linear', 'kernel_size': 2, 'n_conv_layers': 3}",0.8143712574850299,0.7807807807807807,0.8798798798798799,0.8250106393818969,0.041150578739743995,8
0.04525256156921387,0.001838658803469925,0.0,0.0,linear,2,5,"{'activation': 'linear', 'kernel_size': 2, 'n_conv_layers': 5}",,,,,,10
86.21536509195964,0.24567931523960895,0.10416356722513835,0.002590565749894143,linear,3,1,"{'activation': 'linear', 'kernel_size': 3, 'n_conv_layers': 1}",0.8802395209580839,0.7927927927927928,0.8678678678678678,0.8469667272062482,0.038638286948062164,6
97.8313496907552,0.11918511501865577,0.11381649971008301,0.00520614211915187,linear,3,2,"{'activation': 'linear', 'kernel_size': 3, 'n_conv_layers': 2}",0.8562874251497006,0.8648648648648649,0.8798798798798799,0.8670107232981484,0.009750367902825036,4
109.43240880966187,0.9742668705764581,0.12159379323323567,0.004133845317047013,linear,3,3,"{'activation': 'linear', 'kernel_size': 3, 'n_conv_layers': 3}",0.7904191616766467,0.7897897897897898,0.8618618618618619,0.8140236044427661,0.03382773203467577,9
0.053186893463134766,0.0011413279086944898,0.0,0.0,linear,3,5,"{'activation': 'linear', 'kernel_size': 3, 'n_conv_layers': 5}",,,,,,10
91.17229493459065,0.34914837516834374,0.10114916165669759,0.0034550960012946115,linear,5,1,"{'activation': 'linear', 'kernel_size': 5, 'n_conv_layers': 1}",0.8592814371257484,0.8618618618618619,0.8858858858858859,0.8690097282911654,0.011979654122054005,3
107.32760254542033,0.26018783237576026,0.10411731402079265,0.005619642370629636,linear,5,2,"{'activation': 'linear', 'kernel_size': 5, 'n_conv_layers': 2}",0.8592814371257484,0.8858858858858859,0.8828828828828829,0.8760167352981724,0.011896978900795607,1
120.17206978797913,0.7446388386017097,0.10549624760945638,0.003987093709849454,linear,5,3,"{'activation': 'linear', 'kernel_size': 5, 'n_conv_layers': 3}",0.8353293413173652,0.8078078078078078,0.8588588588588588,0.8339986693280106,0.020862733430876117,7
0.05068333943684896,0.0010360969285697031,0.0,0.0,linear,5,5,"{'activation': 'linear', 'kernel_size': 5, 'n_conv_layers': 5}",,,,,,10
